index,nome,url,especialidade,nota,opinioes,cidade,registro,imagem_url
314,Giane Amanda Medeiros,https://www.doctoralia.com.br/giane-amanda-medeiros/psicologo/sao-paulo,Psicóloga,5.0,76,Catarina,CRP 06/63512,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/af98fd79/af98fd79-5b6a-487d-996c-0916514d2eb2_medium_square.jpg
315,Carmen Lucia Rodrigues,https://www.doctoralia.com.br/carmen-lucia-rodrigues-2/psicologo/joinville,Psicóloga,5.0,19,Catarina,CRP SC 12/24836,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/a3835c/a3835c2306a273b3dbf69b57c0b313ec_medium_square.jpg
318,Dra. Elisa Carvalho Gallas,https://www.doctoralia.com.br/elisa-carvalho-gallas/endocrinologista/torres,Endocrinologista,5.0,40,Catarina,CRM 38540,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/5a48eb/5a48eb2134cf7cc2a0daf9262dd99f77_medium_square.jpg
320,Baltasar Noronha Lucas Brange,https://www.doctoralia.com.br/baltasar-noronha-lucas-brange/psicologo/florianopolis,Psicólogo,5.0,154,Catarina,CRP 12/19100,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/7a4b488e/7a4b488e-c19c-471c-8a2b-631889173739_medium_square.jpg
322,Dr. Gilberto Da Silva Pinto,https://www.doctoralia.com.br/gilberto-da-silva-pinto/psicologo/balneario-camboriu,Psicólogo,5.0,8,Catarina,02217 SC,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/ec8aa0/ec8aa077326521da714c1c721d15d841_medium_square.jpg
323,Dra. Thaïs Cristina Rejane Heim,https://www.doctoralia.com.br/thais-cristina-rejane-heim/endocrinologista-pediatrico-pediatra/florianopolis,Endocrinologista pediátrica,5.0,170,Catarina,17373 - SC,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/17b5f4/17b5f49275b7256a1aaea747f6a530d4_medium_square.jpg
326,Emanuelle Santana,https://www.doctoralia.com.br/emanuelle-santana/psicologo/sao-paulo,Psicóloga,5.0,6,Catarina,CRP 12/08958,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/f445f2bf/f445f2bf-3987-4db7-b6d4-f1dae86c4587_medium_square.jpg
328,Dra. Schirley do Rocio Solieri de Mello Consoli,https://www.doctoralia.com.br/schirley-do-rocio-solieri-de-mello-consoli/cardiologista-medico-clinico-geral/florianopolis,Cardiologista,5.0,347,Catarina,CRM 6516 RQE Nº: 151,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/71fb41/71fb4169318d189a2690d810493bb26d_medium_square.jpg
329,Pedro Meireles Ganime,https://www.doctoralia.com.br/pedro-meireles-ganime/psicologo-psicanalista/florianopolis,Psicólogo,5.0,22,Catarina,CRP - 04/37072,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/a2c987/a2c98704844dc79c731e2e49898b328e_medium_square.jpg
330,Dra. Renata Lopes Dabori,https://www.doctoralia.com.br/renata-lopes-dabori/psicologo-psicanalista/florianopolis,Psicólogo,5.0,27,Catarina,CRP 12/05750 SC,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/88ff56/88ff561ca7e069a8f5519a5c6476ffd8_medium_square.jpg
336,Dra. Jiciléia Oliveira,https://www.doctoralia.com.br/jicileia-oliveira/psicologo-psicanalista/florianopolis,Psicóloga,5.0,227,Catarina,CRP: 06.133381,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/bc3a3e/bc3a3e77c5dd0e2e99375896fc901191_medium_square.jpg
340,Dra. Maria Lara Picolo,https://www.doctoralia.com.br/maria-lara-picolo/reumatologista/pato-branco,Reumatologista,5.0,92,Catarina,CRM: 38818,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/e25790/e25790db9ea6823341e67aa070879f8c_medium_square.jpg
342,Dr. Eduardo Meira Heyse,https://www.doctoralia.com.br/eduardo-meira-heyse/fisioterapeuta-quiropraxista/florianopolis,Fisioterapeuta,5.0,43,Catarina,CREFITO SC 154477,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/8ff5b0/8ff5b0f6fd4cce8984179a4aebc2281a_medium_square.jpg
343,Priscila Moraes,https://www.doctoralia.com.br/priscila-moraes-3/psicologo-psicanalista/florianopolis,Psicóloga,5.0,14,Catarina,CRP 07/29092 - RS,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/cdd89465/cdd89465-1723-4878-82b1-3fb021c8f117_medium_square.jpg
344,Luciana Costa Camporezzi,https://www.doctoralia.com.br/luciana-costa-camporezzi/psicologo/balneario-camboriu,Psicólogo,5.0,4,Catarina,CRP SC 07296,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/4d3dc3/4d3dc30517ecef48964f6a0ac19f9146_medium_square.jpg
345,Daniel José Bernz,https://www.doctoralia.com.br/daniel-jose-bernz/terapeuta-complementar/itajai,Terapeuta complementar,5.0,1,Catarina,Certificado Apresentado,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/35be658e/35be658e-565b-4100-a64e-d389451ca46c_medium_square.jpg
347,Fabiana Coelho,https://www.doctoralia.com.br/fabiana-coelho-2/psicologo-psicanalista/blumenau,Psicóloga,5.0,23,Catarina,CRP - 12/04869,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/339533/339533c7e782af3a22b2f092ee43fabf_medium_square.jpg
351,Fabianne Ernande,https://www.doctoralia.com.br/fabianne-ernande/sexologo-terapeuta-complementar/florianopolis,Sexóloga,5.0,49,Catarina,Certificado Apresentado,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/dc2f4bf0/dc2f4bf0-d243-4037-ac45-dcd166e6d4ae_medium_square.jpg
354,Júlia Andrade Ew,https://www.doctoralia.com.br/julia-andrade-ew/psicologo/joinville,Psicóloga,5.0,7,Catarina,CRP SC 12/19897,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/89b5929a/89b5929a-8112-4fe9-af78-80cf13bb92aa_medium_square.jpg
356,Eduarda Bahia Neves,https://www.doctoralia.com.br/eduarda-bahia-neves/psicologo/florianopolis,Psicóloga,5.0,40,Catarina,06/201344,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/ad105b53/ad105b53-dd1d-4948-b484-325b323d3849_medium_square.jpg
357,Dr. Julio Cavichiolo,https://www.doctoralia.com.br/julio-cavichiolo/dentista/curitiba,Dentista,3.5,29,Catarina,CRO PR / 15565,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/9278a1/9278a1159a13f9f2a52653e570727b6b_medium_square.jpg
361,Yda Barcellos,https://www.doctoralia.com.br/yda-barcellos/psicanalista-psicologo/florianopolis,Psicanalista,5.0,38,Catarina,CRP 12/1827 SC,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/9244b71a/9244b71a-7929-4143-8832-3ff6363268c1_medium_square.jpg
363,Dra. Vanda Visioli,https://www.doctoralia.com.br/vanda-visioli/dentista/caxias-do-sul,Dentista,5.0,12,Catarina,CRO RS 10712,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/d8ee6a/d8ee6a760dcf20a62476851a6ae93f41_medium_square.jpg
367,Marina Dutra,https://www.doctoralia.com.br/marina-dutra/psicologo/florianopolis,Psicólogo,5.0,8,Catarina,CRP SC 23677,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/6fdcc9/6fdcc9ea7a99f5606ef3768bb6681dae_medium_square.jpg
369,Tamara Vergani,https://www.doctoralia.com.br/tamara-vergani-2/quiropraxista/caxias-do-sul,Quiropraxista,5.0,210,Catarina,Certificado Apresentado,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/702b0d/702b0d6a53423a4ffab22f3f279f8e2b_medium_square.jpg
376,Greiceane Dall'Agnol,https://www.doctoralia.com.br/greiceane-dall-agnol/fonoaudiologo/itajai,Fonoaudióloga,0.0,0,Catarina,CRFa 8711,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/524fd8c8/524fd8c8-9723-495e-ab20-49d7e6ecc624_medium_square.jpg
381,Rafaela Oliveira,https://www.doctoralia.com.br/rafaela-oliveira-4/psicologo-psicanalista/ribeirao-preto,Psicóloga,5.0,47,Catarina,CRP 06/176032,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/a54498/a5449818712b05c4d357eb6c004f85e2_medium_square.jpg
386,Dra. Simone de Oliveira Lima,https://www.doctoralia.com.br/simone-de-oliveira-lima/psicologo/balneario-camboriu,Psicóloga,5.0,47,Catarina,CRP/SC 12/23552,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/be2325/be2325792a4f10aeb349eec4a67fc4e5_medium_square.jpg
393,Dra. Rosa Maria  Jaworski,https://www.doctoralia.com.br/rosa-maria-jaworski/psicologo/balneario-camboriu,,5.0,22,Catarina,CRP SC 	21215,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/819265/819265a04d864d187a907682b0765717_medium_square.jpg
395,Nara Bender dos Santos,https://www.doctoralia.com.br/nara-bender-dos-santos/psicologo/florianopolis,Psicóloga,5.0,28,Catarina,CRP 12/04431,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/de96c2/de96c2abf88b9b4e319d39c9d691572b_medium_square.jpg
396,Laylla Wiemes da Silva,https://www.doctoralia.com.br/laylla-wiemes-da-silva/nutricionista/guaramirim,Nutricionista,5.0,3,Catarina,CRN 10/9995,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/b8d7b4b7/b8d7b4b7-5327-4083-a640-e8a412227075_medium_square.jpg
397,Dr. Jucemar Dos Anjos,https://www.doctoralia.com.br/jucemar-dos-anjos/psicologo/brasilia,Psicólogo,5.0,33,Catarina,CRP 08/39197,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/e97626/e976269ac8a1f7baaf481fbcf6add894_medium_square.jpg
399,Dra. Raquel Ew,https://www.doctoralia.com.br/raquel-ew/psicologo-psicanalista/campinas,Psicóloga,5.0,21,Catarina,CRP RS 07/08272,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/36e326/36e326a496f6a2ed60f154edf63075d1_medium_square.jpg
402,Cristiane Mattos,https://www.doctoralia.com.br/cristiane-mattos-2/psicologo/florianopolis,Psicólogo,5.0,55,Catarina,CRP 12/16070,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/a05161/a05161cc2e116e993b5ee3391505b14a_medium_square.jpg
403,Prof. Fernanda de Oliveira Pereira,https://www.doctoralia.com.br/fernanda-de-oliveira-pereira/enfermeiro/itajai,Enfermeira,5.0,3,Catarina,CORENSC 372548,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/a7a895ce/a7a895ce-f89c-4244-a027-3ee286d3457d_medium_square.jpg
406,Bruna Gazzi Costa,https://www.doctoralia.com.br/bruna-gazzi-costa/psicologo-psicanalista/florianopolis,Psicóloga,5.0,21,Catarina,CRP 12/25804,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/258e1676/258e1676-5098-4b8b-b8eb-e58e32ad1858_medium_square.jpg
411,Dr. Clause Aline Seger,https://www.doctoralia.com.br/clause-aline-seger/fisioterapeuta/passo-fundo,Fisioterapeuta,5.0,1,Catarina,Crefito 5 71933,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/230fec98/230fec98-7b63-4167-a83b-dd7db7974ca9_medium_square.jpg
413,Rosane Padilla,https://www.doctoralia.com.br/rosane-padilla/psicanalista-psicologo/florianopolis,Psicanalista,4.0,4,Catarina,07/20018,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/e68e8d/e68e8d44745ef281b066c1928a7806c9_medium_square.jpg
414,Dr. Fernando Luiz Rosar,https://www.doctoralia.com.br/fernando-luiz-rosar/terapeuta-complementar/florianopolis,Terapeuta complementar,5.0,4,Catarina,Terapeuta ABPSIG 099,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/f41e0c/f41e0c09cde232e8127e3bf86e2b1e6a_medium_square.jpg
416,Bruna Rosimeri Coelho Dominguez,https://www.doctoralia.com.br/bruna-rosimeri-coelho-dominguez/fonoaudiologo/guaramirim,Fonoaudióloga,5.0,14,Catarina,CREFONO SC 39676,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/8ae06a/8ae06a606ee8778c379eb14c23628d66_medium_square.jpg
417,Victoria Cadore,https://www.doctoralia.com.br/victoria-cadore/psicologo/blumenau,Psicóloga,5.0,4,Catarina,CRP SC 	28803,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/621c9bf5/621c9bf5-962f-452f-8e93-557a58fe1bdf_medium_square.jpg
419,Renata Francisca Alves Santos,https://www.doctoralia.com.br/renata-francisca-alves-santos/psicologo/florianopolis,Psicóloga,5.0,21,Catarina,CRP 12/11904,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/7a91b0/7a91b0943e93617f57c27b31a534f2c6_medium_square.jpg
422,Greg Gonçalves,https://www.doctoralia.com.br/greg-goncalves/educador-fisico/joinville,Educador físico,5.0,10,Catarina,CREF 023187-G/SC,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/e5d2aa4a/e5d2aa4a-412a-4a0d-bc59-eadea0344ee0_medium_square.jpg
424,Dra. Isabella Luna,https://www.doctoralia.com.br/isabella-luna/dentista/florianopolis,Dentista,5.0,2,Catarina,CRO SC-CD-16992,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/0d56a8d2/0d56a8d2-df96-49a1-9a57-7f3cb579e379_medium_square.jpg
427,Juventina Dias,https://www.doctoralia.com.br/juventina-dias/psicologo/florianopolis,Psicóloga,3.0,21,Catarina,CRP12/17243,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/7bdf06/7bdf065b26dd190a15e452ad7893c403_medium_square.jpg
431,Stephani Pinesso,https://www.doctoralia.com.br/stephani-pinesso/psicologo/ferraz-de-vasconcelos,Psicóloga,5.0,10,Catarina,CRP-SP 156778,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/e1b3311f/e1b3311f-1c81-4352-b6b0-fb22259e15a6_medium_square.jpg
432,Tarsia Paula Piovesan Farias,https://www.doctoralia.com.br/tarsia-paula-piovesan-farias/psicologo-psicanalista/florianopolis,Psicólogo,5.0,18,Catarina,12/17900,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/f32880/f32880ff0cb07ae77c30b911b7ac3a63_medium_square.jpg
434,Dra. Maria Eliane Teixeira Barduco,https://www.doctoralia.com.br/maria-eliane-teixeira-barduco/psicologo/joinville,Psicóloga,5.0,60,Catarina,CRP 06/154449,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/2b8961/2b896165a2c75f51d406edf56603a500_medium_square.jpg
438,Michael Trainotti,https://www.doctoralia.com.br/michael-trainotti/terapeuta-complementar/blumenau,Terapeuta complementar,5.0,8,Catarina,Certificado apresentado,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/aa6c15b6/aa6c15b6-3c1e-4155-b553-1e74b126ae3a_medium_square.jpg
442,Munique Galletta,https://www.doctoralia.com.br/munique-galletta/psicologo/sao-jose,Psicóloga,5.0,32,Catarina,12/03344,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/094e6a/094e6a4bf24a5c8438fbd8291f9c9ba4_medium_square.jpg
443,Dra. Vanessa Venturin,https://www.doctoralia.com.br/vanessa-venturin/psicologo/balneario-camboriu,Psicóloga,5.0,14,Catarina,CRP 12/05084,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/1be3db/1be3db399cf44d273addf2515fcb432e_medium_square.jpg
447,Dra. Mariele Marcarini Stefan,https://www.doctoralia.com.br/mariele-marcarini-stefan/quiropraxista/caxias-do-sul,Quiropraxista,5.0,104,Catarina,0271,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/6a8369/6a836910f8c213201be168305b373010_medium_square.jpg
450,Dr. Gustavo Cherobin,https://www.doctoralia.com.br/gustavo-cherobin/ortopedista-traumatologista/balneario-camboriu,Ortopedista - Traumatologista,5.0,107,Catarina,19533 SC,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/9319d2/9319d25b0ceaa14b94757e531a59addd_medium_square.jpg
452,Cíntia Parisotto,https://www.doctoralia.com.br/cintia-parisotto/psicologo/caxias-do-sul,Psicóloga,5.0,24,Catarina,CRP - RS - 07/39921,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/1d9b7b06/1d9b7b06-bf78-4dd5-879c-7b2a89ead4d4_medium_square.jpg
453,Elen Sabrina Oliveira de Sousa Yasin,https://www.doctoralia.com.br/elen-sabrina-oliveira-de-sousa-yasin/psicologo-psicanalista/sao-miguel-do-oeste,Psicóloga,5.0,17,Catarina,CRP SC 12/14246,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/fa1a544a/fa1a544a-4cf8-4d0a-b834-94d206068968_medium_square.jpg
457,Gisele Rodrigues,https://www.doctoralia.com.br/gisele-rodrigues-6/psicologo/petropolis,Psicóloga,5.0,59,Catarina,CRP 12/09412,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/d0f676d0/d0f676d0-73e0-42ac-99d6-9bf421c1f197_medium_square.jpg
461,Cintia Fernandes Leite,https://www.doctoralia.com.br/cintia-fernandes-leite/psicologo/curitiba,Psicóloga,5.0,60,Catarina,CRP - 08/23079,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/eb65c1/eb65c1a17a2728f636512ddf16d5490d_medium_square.jpg
465,Lene Ribeiro,https://www.doctoralia.com.br/lene-ribeiro/psicologo/criciuma,Psicóloga,5.0,28,Catarina,12/13564,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/79388f/79388fbd18aeee81575c10e34e72087d_medium_square.jpg
468,Dra. Juscielly Kaefer,https://www.doctoralia.com.br/juscielly-kaefer/psicologo/sao-jose,Psicóloga,5.0,40,Catarina,CRP SC 12/21844,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/859f0945/859f0945-9d02-4949-b813-3c9fbf3646f1_medium_square.jpg
470,Karina Mezari Maravai Weiss,https://www.doctoralia.com.br/karina-mezari-maravai-weiss-2/psicologo/florianopolis,Psicóloga,5.0,47,Catarina,CRP 12/11835,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/81dce6/81dce688eae9625c165333fe5fb1ff2d_medium_square.jpg
471,Dante Salles,https://www.doctoralia.com.br/dante-salles/psicanalista-psicologo/florianopolis,Psicanalista,5.0,14,Catarina,CRP12/11724 -SC,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/88a486/88a4860e8e7a6347b2a51e95a72cda12_medium_square.jpg
473,Eliana Ribeiro,https://www.doctoralia.com.br/eliana-ribeiro-3/psicologo/pocos-de-caldas,Psicóloga,5.0,26,Catarina,CRP 04/59571,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/b3442ec6/b3442ec6-0411-4a75-bccc-1714dbb1bd76_medium_square.jpg
475,Camila Guerreiro Petersen,https://www.doctoralia.com.br/camila-guerreiro-petersen/psicologo/itajai,Psicóloga,5.0,62,Catarina,SC 12/10784,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/1403b8fc/1403b8fc-0fe3-445f-bdd4-85492fd7f03d_medium_square.jpg
476,Dra. Karina Salvi,https://www.doctoralia.com.br/karina-salvi/otorrino/chapeco,Otorrino,5.0,113,Catarina,CRM 32427 /,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/34c2c257/34c2c257-14e3-4b9c-8cc7-7bec64662555_medium_square.jpg
483,Dr. Lucas Schweitzer,https://www.doctoralia.com.br/lucas-schweitzer/psicologo/sao-jose,Psicólogo,5.0,20,Catarina,CRP 12/13595,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/0aca4165/0aca4165-d188-4de3-a27e-a16bc585eed8_medium_square.jpg
485,Lucas Amante Machado,https://www.doctoralia.com.br/lucas-amante-machado/psicologo/florianopolis,Psicólogo,5.0,32,Catarina,CRP SC 12/22195,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/70f78c/70f78cdf236d1e1fb03281851cde9305_medium_square.jpg
486,Dra. Renata Mezzari,https://www.doctoralia.com.br/renata-mezzari/psiquiatra/florianopolis,Psiquiatra,5.0,30,Catarina,SC 22075,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/bffd08/bffd08ff9ab7afc24a030822b81bbb3e_medium_square.jpg
489,Maria Luiza Zapelini,https://www.doctoralia.com.br/maria-luiza-zapelini/psicologo/florianopolis,Psicóloga,5.0,2,Catarina,CRP 12/07082,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/7452ab/7452ab6ce447a7e71b427c664acc495e_medium_square.jpg
494,Gabriel Campestrini Bona,https://www.doctoralia.com.br/gabriel-campestrini-bona/psicologo-psicanalista/blumenau,Psicólogo,5.0,47,Catarina,CRP 12/20892,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/53efbd/53efbd99b1de9057885ec6fa2685088a_medium_square.jpg
501,Dra. Maria Aparecida Scottini,https://www.doctoralia.com.br/maria-aparecida-scottini/reumatologista/florianopolis,Reumatologista,5.0,174,Catarina,CRM 4430 I RQE Nº: 1446,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/814b98/814b988727f3580decb043677266e902_medium_square.jpg
508,Sandra de Avila,https://www.doctoralia.com.br/sandra-de-avila/psicologo/florianopolis,Psicólogo,5.0,38,Catarina,CRP SC 12/15036,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/51e4a4/51e4a4aa112de14b51160de57aae3262_medium_square.jpg
510,Luiza Lopes,https://www.doctoralia.com.br/luiza-lopes-4/psicologo/florianopolis,Psicóloga,5.0,18,Catarina,CRP MG 53648,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/d9adb538/d9adb538-a42c-472b-aae0-fd02158a0180_medium_square.jpg
512,Dr. Carlos Simoneti,https://www.doctoralia.com.br/carlos-simoneti/cirurgiao-vascular/sao-jose,Cirurgião vascular,5.0,13,Catarina,16157 SC,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/2d222d/2d222db5571b49382ab8bb9e5d7c0677_medium_square.jpg
515,Alessandra Giovana Rocha,https://www.doctoralia.com.br/alessandra-giovana-rocha/psicologo/joao-pessoa,Psicóloga,5.0,29,Catarina,CRP SC 12/16729,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/59026b53/59026b53-cc32-4431-a52b-7c0ff266a8cc_medium_square.jpg
516,Thuanne  Vargas Farias da Silva,https://www.doctoralia.com.br/thuanne-vargas-farias-da-silva/psicologo/palhoca,Psicóloga,0.0,0,Catarina,CRP SC 28021,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/03dbb655/03dbb655-2aa7-4a1e-a0be-2ab119e2aaaa_medium_square.jpg
520,Dra. Liana Dalla Vecchia,https://www.doctoralia.com.br/liana-dalla-vecchia/psicologo/florianopolis,Psicóloga,5.0,14,Catarina,CRP SC 12-16528,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/d53eab/d53eabb7cd3b353b73642c3efcf056e8_medium_square.jpg
522,Prof. Claiza Barretta La Bella,https://www.doctoralia.com.br/claiza-barretta-la-bella/nutricionista/itajai,Nutricionista,5.0,25,Catarina,CRN10/1290,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/a2a942/a2a942804088e9c5c64c55836cf4b533_medium_square.jpg
526,Mariá Lisboa Diotallévy,https://www.doctoralia.com.br/maria-lisboa-diotallevy/psicologo/florianopolis,Psicóloga,5.0,10,Catarina,12/15902,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/6730f4/6730f47344472bfeb827a2a341c7c581_medium_square.jpg
533,Julia Rhenius,https://www.doctoralia.com.br/julia-rhenius/psicologo/florianopolis,Psicóloga,5.0,2,Catarina,CRP SC 27648,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/edf028da/edf028da-1703-43b6-a1e9-f1b908e24cbf_medium_square.jpg
534,Dr. Eduardo Tosetto Cachoeira,https://www.doctoralia.com.br/eduardo-tosetto-cachoeira/urologista/erechim,Urologista,5.0,66,Catarina,37531 RS RQE 32453,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/09e794/09e794edc05b6d6392e8b9e56297cf57_medium_square.jpg
536,Carine Pires,https://www.doctoralia.com.br/carine-pires-2/psicologo/porto-alegre,Psicóloga,5.0,16,Catarina,CRP 07/32743 - RS,https://pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/9c415ada/9c415ada-a836-45bd-83a4-9b9a288614b1_medium_square.jpg
542,Dra. Luciane Guisso,https://www.doctoralia.com.br/luciane-guisso/psicologo/florianopolis,Psicóloga,5.0,12,Catarina,12241,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/3958c5/3958c56f22daa36b2f2a21c3416241e5_medium_square.jpg
546,Ghessy Cristine de Mello,https://www.doctoralia.com.br/ghessy-cristine-de-mello/enfermeiro/joinville,Enfermeiro,5.0,14,Catarina,COREN SC 810903,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/4796c83a/4796c83a-9123-419a-8a53-f74dfb41b374_medium_square.jpg
547,Luciano Prestes da Silva,https://www.doctoralia.com.br/luciano-prestes-da-silva/quiropraxista/florianopolis,Quiropraxista,0.0,0,Catarina,Certificado Apresentado,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/65abe0a7/65abe0a7-5997-4377-9fbf-1653a74b58cc_medium_square.jpg
550,Maiara dos Santos,https://www.doctoralia.com.br/maiara-dos-santos/psicologo/sao-jose,Psicóloga,5.0,3,Catarina,CRP SC 19301,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/b26d2f49/b26d2f49-1394-440a-adb6-608a0886fdce_medium_square.jpg
553,Alinne Carvalho,https://www.doctoralia.com.br/alinne-carvalho-3/psicologo/florianopolis,Psicóloga,5.0,54,Catarina,CRP 06/147831,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/b79dbc0b/b79dbc0b-23d3-4694-b175-24e9e23d86a4_medium_square.jpg
555,Dr. Saldanha Ribas,https://www.doctoralia.com.br/saldanha-ribas/dentista/florianopolis,Dentista,5.0,154,Catarina,9775 SC,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/c58f1c/c58f1ccc4204e9b1d365fc2f14bccffc_medium_square.jpg
558,Dra. Graziela Liebel,https://www.doctoralia.com.br/graziela-liebel/fonoaudiologo/itajai,Fonoaudióloga,5.0,6,Catarina,CRFa 3 9612,//pixel-p1.s3.sa-east-1.amazonaws.com/doctor/avatar/8cb2d804/8cb2d804-8468-4042-b5f2-7600fc214c9b_medium_square.jpg
560,Dra. Katherine Dal Sochio,https://www.doctoralia.com.br/katherine-dal-sochio/dermatologista/florianopolis,Dermatologista,5.0,78,Catarina,CRM 21517 RQE 15803,//s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/4defe2/4defe224b005d6019e3ca4e832a2d0a2_medium_square.jpg
564,Dra. Ana Rita Panazzolo,https://www.doctoralia.com.br/ana-rita-panazzolo/ginecologista/florianopolis,Ginecologista,5.0,138,Catarina,6848 - SC,https://s3-sa-east-1.amazonaws.com/doctoralia.com.br/doctor/9e2f04/9e2f04e80c9192ea513fe9fee39dddc3_medium_square.jpg
